Initiative_ID,Change_Type,Outcome,ROI,Time_Taken,KPI_ID,KPI_Name,KPI_Value,Benchmark_Value,Event_ID,Success_Rate,Implementation_Time,Feedback_ID,Employee_Satisfaction,Engagement_Level
89,Process Change,Successful,-0.26585311766982267,23,1639,Change Adoption Rate,81.40176489377393,59.35731047073558,1547,0.6700394914338655,9,1202,4,0.44730528398530156
91,Cultural Change,Successful,0.8925057078751606,19,1689,Cost Efficiency,53.02260552919109,98.20808721474998,421,0.7368809301167207,7,NULL,NULL,NULL
94,Process Change,Unsuccessful,0.8020216190809348,10,11,Employee Engagement,12.153769849993335,NULL,185,0.7036356651722488,1,144,4,0.18351948807724205
94,Process Change,Unsuccessful,0.8020216190809348,10,11,Employee Engagement,12.153769849993335,NULL,565,0.7040549765506987,4,144,4,0.18351948807724205
96,Cultural Change,Successful,1.6751196382187272,3,1959,Cost Efficiency,91.72539839083235,NULL,NULL,NULL,NULL,167,4,0.009883328862409613
96,Cultural Change,Successful,1.6751196382187272,3,1200,Change Adoption Rate,84.62433938237662,NULL,NULL,NULL,NULL,167,4,0.009883328862409613
98,Technology Change,Partially Successful,0.6249975047051706,4,226,Employee Engagement,1.5282316296335474,64.78700236908918,NULL,NULL,NULL,NULL,NULL,NULL
98,Technology Change,Partially Successful,0.6249975047051706,4,226,Employee Engagement,1.5282316296335474,65.39676009721363,NULL,NULL,NULL,NULL,NULL,NULL
103,Technology Change,Partially Successful,1.8549243423414938,13,48,Change Adoption Rate,32.885202949280824,NULL,661,0.976281436560372,6,NULL,NULL,NULL
103,Technology Change,Partially Successful,1.8549243423414938,13,48,Change Adoption Rate,32.885202949280824,NULL,898,0.7778990822890381,3,NULL,NULL,NULL
103,Technology Change,Partially Successful,1.8549243423414938,13,48,Change Adoption Rate,32.885202949280824,NULL,1334,0.6867010603896208,5,NULL,NULL,NULL
104,Process Change,Successful,1.491116056214945,2,1368,Cost Efficiency,18.310607345409835,NULL,623,0.864374342959241,9,158,4,0.6752604035492099
104,Process Change,Successful,1.491116056214945,2,1368,Cost Efficiency,18.310607345409835,NULL,623,0.864374342959241,9,778,5,0.86531672086868
104,Process Change,Successful,1.491116056214945,2,222,Cost Efficiency,58.27106147232877,99.55562494368098,623,0.864374342959241,9,158,4,0.6752604035492099
104,Process Change,Successful,1.491116056214945,2,222,Cost Efficiency,58.27106147232877,99.55562494368098,623,0.864374342959241,9,778,5,0.86531672086868
104,Process Change,Successful,1.491116056214945,2,222,Cost Efficiency,58.27106147232877,83.99338197723401,623,0.864374342959241,9,158,4,0.6752604035492099
104,Process Change,Successful,1.491116056214945,2,222,Cost Efficiency,58.27106147232877,83.99338197723401,623,0.864374342959241,9,778,5,0.86531672086868
106,Cultural Change,Partially Successful,0.13605598057447676,20,873,Employee Engagement,48.98970944061891,95.87918786538214,NULL,NULL,NULL,623,4,0.3783203370259801
106,Cultural Change,Partially Successful,0.13605598057447676,20,873,Employee Engagement,48.98970944061891,81.02091771220971,NULL,NULL,NULL,623,4,0.3783203370259801
106,Cultural Change,Partially Successful,0.13605598057447676,20,873,Employee Engagement,48.98970944061891,97.81029656641223,NULL,NULL,NULL,623,4,0.3783203370259801
108,Process Change,Successful,1.474744801145131,8,963,Cost Efficiency,63.061364023734555,96.74180131218054,318,0.5806852790299845,8,1281,5,0.23681112897027867
108,Process Change,Successful,1.474744801145131,8,963,Cost Efficiency,63.061364023734555,96.74180131218054,592,0.7179460890935008,4,1281,5,0.23681112897027867
109,Cultural Change,Unsuccessful,-0.05397945790743719,23,102,Change Adoption Rate,5.211882084377562,67.38536348478715,NULL,NULL,NULL,494,5,0.42040485386076487
114,Cultural Change,Successful,1.172425043139927,10,922,Employee Engagement,48.99861877584092,56.58376764024749,1723,0.6087528071452082,5,268,3,0.8280820754880147
114,Cultural Change,Successful,1.172425043139927,10,922,Employee Engagement,48.99861877584092,60.92904403740812,1723,0.6087528071452082,5,268,3,0.8280820754880147
115,Technology Change,Successful,1.8993426195718648,16,119,Change Adoption Rate,92.14115274654867,52.22390093735924,1815,0.624518530980625,6,265,5,0.9323044606140052
115,Technology Change,Successful,1.8993426195718648,16,119,Change Adoption Rate,92.14115274654867,52.22390093735924,1815,0.624518530980625,6,1076,5,0.1645500167643007
115,Technology Change,Successful,1.8993426195718648,16,119,Change Adoption Rate,92.14115274654867,52.22390093735924,1815,0.624518530980625,6,1937,2,0.029719405788329656
115,Technology Change,Successful,1.8993426195718648,16,119,Change Adoption Rate,92.14115274654867,64.07222675884415,1815,0.624518530980625,6,265,5,0.9323044606140052
115,Technology Change,Successful,1.8993426195718648,16,119,Change Adoption Rate,92.14115274654867,64.07222675884415,1815,0.624518530980625,6,1076,5,0.1645500167643007
115,Technology Change,Successful,1.8993426195718648,16,119,Change Adoption Rate,92.14115274654867,64.07222675884415,1815,0.624518530980625,6,1937,2,0.029719405788329656
115,Technology Change,Successful,1.8993426195718648,16,119,Change Adoption Rate,92.14115274654867,98.44031265033372,1815,0.624518530980625,6,265,5,0.9323044606140052
115,Technology Change,Successful,1.8993426195718648,16,119,Change Adoption Rate,92.14115274654867,98.44031265033372,1815,0.624518530980625,6,1076,5,0.1645500167643007
115,Technology Change,Successful,1.8993426195718648,16,119,Change Adoption Rate,92.14115274654867,98.44031265033372,1815,0.624518530980625,6,1937,2,0.029719405788329656
115,Technology Change,Successful,1.8993426195718648,16,247,Cost Efficiency,45.9273164385861,75.95570138475864,1815,0.624518530980625,6,265,5,0.9323044606140052
115,Technology Change,Successful,1.8993426195718648,16,247,Cost Efficiency,45.9273164385861,75.95570138475864,1815,0.624518530980625,6,1076,5,0.1645500167643007
115,Technology Change,Successful,1.8993426195718648,16,247,Cost Efficiency,45.9273164385861,75.95570138475864,1815,0.624518530980625,6,1937,2,0.029719405788329656
115,Technology Change,Successful,1.8993426195718648,16,247,Cost Efficiency,45.9273164385861,75.50787685714714,1815,0.624518530980625,6,265,5,0.9323044606140052
115,Technology Change,Successful,1.8993426195718648,16,247,Cost Efficiency,45.9273164385861,75.50787685714714,1815,0.624518530980625,6,1076,5,0.1645500167643007
115,Technology Change,Successful,1.8993426195718648,16,247,Cost Efficiency,45.9273164385861,75.50787685714714,1815,0.624518530980625,6,1937,2,0.029719405788329656
116,Cultural Change,Successful,0.9921832698578292,11,1969,Change Adoption Rate,72.46858162808397,97.89654241247462,348,0.5407013321754658,4,269,5,0.3292490522431376
116,Cultural Change,Successful,0.9921832698578292,11,1969,Change Adoption Rate,72.46858162808397,97.89654241247462,348,0.5407013321754658,4,296,2,0.36757143008468307
116,Cultural Change,Successful,0.9921832698578292,11,1969,Change Adoption Rate,72.46858162808397,97.89654241247462,348,0.5407013321754658,4,1789,1,0.7724585519452606
116,Cultural Change,Successful,0.9921832698578292,11,1969,Change Adoption Rate,72.46858162808397,97.89654241247462,617,0.9006999872877838,1,269,5,0.3292490522431376
116,Cultural Change,Successful,0.9921832698578292,11,1969,Change Adoption Rate,72.46858162808397,97.89654241247462,617,0.9006999872877838,1,296,2,0.36757143008468307
116,Cultural Change,Successful,0.9921832698578292,11,1969,Change Adoption Rate,72.46858162808397,97.89654241247462,617,0.9006999872877838,1,1789,1,0.7724585519452606
116,Cultural Change,Successful,0.9921832698578292,11,1969,Change Adoption Rate,72.46858162808397,97.89654241247462,768,0.6864260152473605,5,269,5,0.3292490522431376
116,Cultural Change,Successful,0.9921832698578292,11,1969,Change Adoption Rate,72.46858162808397,97.89654241247462,768,0.6864260152473605,5,296,2,0.36757143008468307
116,Cultural Change,Successful,0.9921832698578292,11,1969,Change Adoption Rate,72.46858162808397,97.89654241247462,768,0.6864260152473605,5,1789,1,0.7724585519452606
117,Technology Change,Partially Successful,0.33659268867304015,10,1762,Employee Engagement,89.66704603966762,NULL,NULL,NULL,NULL,352,4,0.7831973947959079
117,Technology Change,Partially Successful,0.33659268867304015,10,1762,Employee Engagement,89.66704603966762,NULL,NULL,NULL,NULL,1341,4,0.39440074710747264
117,Technology Change,Partially Successful,0.33659268867304015,10,1673,Change Adoption Rate,20.127674018235876,81.26966133850965,NULL,NULL,NULL,352,4,0.7831973947959079
117,Technology Change,Partially Successful,0.33659268867304015,10,1673,Change Adoption Rate,20.127674018235876,81.26966133850965,NULL,NULL,NULL,1341,4,0.39440074710747264
117,Technology Change,Partially Successful,0.33659268867304015,10,1673,Change Adoption Rate,20.127674018235876,99.37369680049741,NULL,NULL,NULL,352,4,0.7831973947959079
117,Technology Change,Partially Successful,0.33659268867304015,10,1673,Change Adoption Rate,20.127674018235876,99.37369680049741,NULL,NULL,NULL,1341,4,0.39440074710747264
120,Process Change,Successful,1.1985873340671531,20,1730,Employee Engagement,79.67845112214043,80.07901613534291,279,0.6604423564165927,9,345,3,0.9351632811645555
120,Process Change,Successful,1.1985873340671531,20,1730,Employee Engagement,79.67845112214043,80.07901613534291,279,0.6604423564165927,9,384,2,0.07972308454770649
120,Process Change,Successful,1.1985873340671531,20,1730,Employee Engagement,79.67845112214043,80.07901613534291,279,0.6604423564165927,9,1442,3,0.5941039026219834
120,Process Change,Successful,1.1985873340671531,20,1730,Employee Engagement,79.67845112214043,80.07901613534291,911,0.854245617900714,4,345,3,0.9351632811645555
120,Process Change,Successful,1.1985873340671531,20,1730,Employee Engagement,79.67845112214043,80.07901613534291,911,0.854245617900714,4,384,2,0.07972308454770649
120,Process Change,Successful,1.1985873340671531,20,1730,Employee Engagement,79.67845112214043,80.07901613534291,911,0.854245617900714,4,1442,3,0.5941039026219834
120,Process Change,Successful,1.1985873340671531,20,1730,Employee Engagement,79.67845112214043,80.07901613534291,1883,0.6809683700351475,11,345,3,0.9351632811645555
120,Process Change,Successful,1.1985873340671531,20,1730,Employee Engagement,79.67845112214043,80.07901613534291,1883,0.6809683700351475,11,384,2,0.07972308454770649
120,Process Change,Successful,1.1985873340671531,20,1730,Employee Engagement,79.67845112214043,80.07901613534291,1883,0.6809683700351475,11,1442,3,0.5941039026219834
120,Process Change,Successful,1.1985873340671531,20,1108,Employee Engagement,40.45823341054046,NULL,279,0.6604423564165927,9,345,3,0.9351632811645555
120,Process Change,Successful,1.1985873340671531,20,1108,Employee Engagement,40.45823341054046,NULL,279,0.6604423564165927,9,384,2,0.07972308454770649
120,Process Change,Successful,1.1985873340671531,20,1108,Employee Engagement,40.45823341054046,NULL,279,0.6604423564165927,9,1442,3,0.5941039026219834
120,Process Change,Successful,1.1985873340671531,20,1108,Employee Engagement,40.45823341054046,NULL,911,0.854245617900714,4,345,3,0.9351632811645555
120,Process Change,Successful,1.1985873340671531,20,1108,Employee Engagement,40.45823341054046,NULL,911,0.854245617900714,4,384,2,0.07972308454770649
120,Process Change,Successful,1.1985873340671531,20,1108,Employee Engagement,40.45823341054046,NULL,911,0.854245617900714,4,1442,3,0.5941039026219834
120,Process Change,Successful,1.1985873340671531,20,1108,Employee Engagement,40.45823341054046,NULL,1883,0.6809683700351475,11,345,3,0.9351632811645555
120,Process Change,Successful,1.1985873340671531,20,1108,Employee Engagement,40.45823341054046,NULL,1883,0.6809683700351475,11,384,2,0.07972308454770649
120,Process Change,Successful,1.1985873340671531,20,1108,Employee Engagement,40.45823341054046,NULL,1883,0.6809683700351475,11,1442,3,0.5941039026219834
121,Cultural Change,Partially Successful,-0.2284555015898802,18,391,Cost Efficiency,99.95106143894607,NULL,1958,0.5929532718677726,2,99,5,0.8081130255188567
121,Cultural Change,Partially Successful,-0.2284555015898802,18,391,Cost Efficiency,99.95106143894607,NULL,1958,0.5929532718677726,2,188,3,0.9594194888368568
122,Technology Change,Unsuccessful,-0.459962295329379,2,1677,Change Adoption Rate,82.35136940073822,61.75732725976555,NULL,NULL,NULL,7,2,0.7678880535797594
122,Technology Change,Unsuccessful,-0.459962295329379,2,1677,Change Adoption Rate,82.35136940073822,61.75732725976555,NULL,NULL,NULL,831,4,0.439482141352587
122,Technology Change,Unsuccessful,-0.459962295329379,2,1677,Change Adoption Rate,82.35136940073822,61.75732725976555,NULL,NULL,NULL,1193,4,0.1756978053227407
123,Technology Change,Partially Successful,-0.2603902024247982,6,1089,Employee Engagement,98.54759868382746,77.9183559067086,231,0.5273368914467609,5,NULL,NULL,NULL
123,Technology Change,Partially Successful,-0.2603902024247982,6,1089,Employee Engagement,98.54759868382746,77.9183559067086,1106,0.7941322750685558,4,NULL,NULL,NULL
123,Technology Change,Partially Successful,-0.2603902024247982,6,1089,Employee Engagement,98.54759868382746,95.52891404383723,231,0.5273368914467609,5,NULL,NULL,NULL
123,Technology Change,Partially Successful,-0.2603902024247982,6,1089,Employee Engagement,98.54759868382746,95.52891404383723,1106,0.7941322750685558,4,NULL,NULL,NULL
126,Technology Change,Unsuccessful,1.9829379473734456,10,675,Change Adoption Rate,13.699578167453009,90.27462950488268,211,0.7685471390674682,5,NULL,NULL,NULL
126,Technology Change,Unsuccessful,1.9829379473734456,10,675,Change Adoption Rate,13.699578167453009,54.065637471991764,211,0.7685471390674682,5,NULL,NULL,NULL
126,Technology Change,Unsuccessful,1.9829379473734456,10,675,Change Adoption Rate,13.699578167453009,95.00164194391219,211,0.7685471390674682,5,NULL,NULL,NULL
128,Cultural Change,Successful,1.213700849415477,5,65,Change Adoption Rate,4.525113538523263,75.13130470786061,1580,0.792392447634019,3,209,3,0.6631658146359334
128,Cultural Change,Successful,1.213700849415477,5,65,Change Adoption Rate,4.525113538523263,75.13130470786061,1580,0.792392447634019,3,437,4,0.8591816535558026
131,Cultural Change,Partially Successful,-0.4936102898103851,22,879,Cost Efficiency,37.2338710039566,63.10257989008002,NULL,NULL,NULL,36,3,0.5675976031033515
131,Cultural Change,Partially Successful,-0.4936102898103851,22,879,Cost Efficiency,37.2338710039566,63.10257989008002,NULL,NULL,NULL,817,5,0.728475473978409
131,Cultural Change,Partially Successful,-0.4936102898103851,22,1276,Employee Engagement,21.911756861033194,NULL,NULL,NULL,NULL,36,3,0.5675976031033515
131,Cultural Change,Partially Successful,-0.4936102898103851,22,1276,Employee Engagement,21.911756861033194,NULL,NULL,NULL,NULL,817,5,0.728475473978409
131,Cultural Change,Partially Successful,-0.4936102898103851,22,1030,Change Adoption Rate,96.39095705508511,51.80495296078285,NULL,NULL,NULL,36,3,0.5675976031033515
131,Cultural Change,Partially Successful,-0.4936102898103851,22,1030,Change Adoption Rate,96.39095705508511,51.80495296078285,NULL,NULL,NULL,817,5,0.728475473978409
132,Cultural Change,Unsuccessful,-0.3252550719419518,21,134,Employee Engagement,79.85051336659843,97.64662548738276,NULL,NULL,NULL,960,3,0.08341109150366433
133,Technology Change,Partially Successful,1.7387346641201282,6,101,Change Adoption Rate,96.36271084761785,NULL,NULL,NULL,NULL,NULL,NULL,NULL
133,Technology Change,Partially Successful,1.7387346641201282,6,1467,Change Adoption Rate,90.00107822572245,75.82086218678384,NULL,NULL,NULL,NULL,NULL,NULL
133,Technology Change,Partially Successful,1.7387346641201282,6,1467,Change Adoption Rate,90.00107822572245,56.99949287616538,NULL,NULL,NULL,NULL,NULL,NULL
134,Process Change,Partially Successful,1.2378940337446533,3,1344,Cost Efficiency,40.11465406148573,NULL,1340,0.9900711529243047,3,NULL,NULL,NULL
134,Process Change,Partially Successful,1.2378940337446533,3,26,Change Adoption Rate,97.8299196990709,94.926466406873,1340,0.9900711529243047,3,NULL,NULL,NULL
134,Process Change,Partially Successful,1.2378940337446533,3,26,Change Adoption Rate,97.8299196990709,60.96733799741331,1340,0.9900711529243047,3,NULL,NULL,NULL
134,Process Change,Partially Successful,1.2378940337446533,3,26,Change Adoption Rate,97.8299196990709,50.98448353244105,1340,0.9900711529243047,3,NULL,NULL,NULL
135,Cultural Change,Partially Successful,-0.25454312195134704,19,1576,Change Adoption Rate,32.80494602657104,NULL,640,0.7538625795956091,1,NULL,NULL,NULL
135,Cultural Change,Partially Successful,-0.25454312195134704,19,1576,Change Adoption Rate,32.80494602657104,NULL,1600,0.6670973884655661,11,NULL,NULL,NULL
135,Cultural Change,Partially Successful,-0.25454312195134704,19,1576,Change Adoption Rate,32.80494602657104,NULL,2000,0.542063100283544,9,NULL,NULL,NULL
136,Cultural Change,Unsuccessful,1.6566778030113154,15,711,Change Adoption Rate,72.87708268989466,72.42230951236402,999,0.5632912267716342,3,452,4,0.0679592678487474
136,Cultural Change,Unsuccessful,1.6566778030113154,15,711,Change Adoption Rate,72.87708268989466,72.42230951236402,1382,0.5143007774587693,11,452,4,0.0679592678487474
